date,pm25,pm10,no,no2,so2,co,ozone,xylene,temp,humidity,wind_speed,wind_direction,rainfall,total_rf,solar_radiation,vws,AQI
2023-07-15,35.66,106.08,29.17,45.39,10.67,0.65,10.99,0.81,30.79,79.38,2.13,245.31,0.08,0.08,65.37,0.01,104.05
2023-07-16,23.2,67.09,30.47,41.18,13.31,0.59,12.39,0.81,31.9,71.79,2.42,286.31,0,0,86.07,0,67.09
2023-07-17,27.97,76.75,30.72,40.66,13.34,0.4,25.33,0.67,28.93,76.54,2.34,279.55,0.04,0.03,71.23,-0.02,76.75
2023-07-18,25.59,66.07,39.16,40.3,11.68,0.46,19.89,0.57,26.44,84.2,2.26,270.37,0.05,0.05,31.69,-0.02,66.07
2023-07-19,16.15,69.02,29.43,36.27,11.84,0.44,14.36,0.61,27.75,81.08,2.61,266.82,0.02,0.02,71.92,-0.03,69.02
2023-07-20,21.3,79.69,27.65,31.36,11.77,0.37,12.67,0.81,29.22,77.61,2.34,268.27,0,0,73.22,0,79.69
2023-07-21,25.35,92.43,20.91,31.82,12.01,0.42,13.04,0.59,30.72,76.06,2.5,262.89,0,0,146.22,0.01,92.43
2023-07-22,28.6,84.09,23.89,33.35,11.21,0.46,11.43,0.78,29.2,80.73,1.83,258.8,0.23,0.18,65.48,0,84.09
2023-07-23,32.02,80.31,23.7,36.31,13.28,0.52,11.03,0.66,28.96,82.82,2.18,264.04,0.46,0.44,112.42,0,80.31
2023-07-24,24.46,58.58,23.27,31.23,10.02,0.42,12.78,0.7,28.45,84.41,2.14,262.83,0.25,0.22,84.08,0.01,58.58
2023-07-25,18.44,43.66,20.69,30.73,9.46,0.44,15.02,0.68,29.12,83.06,1.84,252.44,0.6,0.53,92.39,0.01,43.66
2023-07-26,16.26,38.77,24.87,30.26,10.89,0.8,13.53,0.73,27.24,87.33,2.47,274.76,0.91,0.91,86.09,0,40.00
2023-07-27,20.88,74.28,15.64,28.74,11.44,0.39,16.66,0.43,29.02,79.15,3.69,257.26,0,0,99.83,0.01,74.28
2023-07-28,17.48,59.09,18.62,28.18,12.36,0.39,10.9,0.52,32.12,71.3,3.13,274.73,0,0,135.31,-0.01,59.09
2023-07-29,25.95,66.73,24.86,31.12,15.07,0.4,11.18,0.55,33.12,71.14,2.67,287.8,0,0,114.92,0,66.73
2023-07-30,29.44,75.88,33.15,29.29,11.62,0.43,10.53,0.51,33.61,68.61,2.17,289.87,0,0,102.17,0,75.88
2023-07-31,32.32,93.19,48.1,33.14,13.75,0.7,12.12,1.36,30.12,76.79,1.64,286.49,0.02,0.02,47.97,0,93.19
2023-08-01,29.77,87.62,47.02,28.79,11.04,0.42,12.38,2.27,30.27,77.17,2.28,293.73,0,0,64.88,0,87.62
2023-08-02,28.93,91.86,42.1,27.94,12.52,0.42,13.67,1.94,30.88,71.75,2.5,276.32,0,0,54.68,0,91.86
2023-08-03,27.95,104.81,34,27.65,12.43,0.39,29.4,1.25,33.39,66.6,3,265.11,0,0,140.53,0,103.21
2023-08-04,29.49,116.24,26.21,29.88,11.94,0.44,12.46,1.16,32.7,70.32,2.87,257.1,0,0,139.74,-0.01,110.83
2023-08-05,33.49,122.33,27.76,32.64,11.85,0.54,15.52,0.29,32.53,74.02,2.52,252.06,0,0,125.58,-0.01,114.89
2023-08-06,36.28,146.78,20.81,31.92,12.49,0.55,24.44,0,32.82,73.38,2.81,248.53,0,0,128.81,0,131.19
2023-08-07,33.48,117.38,31.11,30.66,13.41,0.49,16.06,0,33.86,66.73,2.73,275.67,0,0,121.59,0.01,111.59
2023-08-08,43.83,172.74,30.85,37.75,10.69,0.75,10.72,0,34.16,65.66,2.16,258.09,0,0,120.86,0.01,148.49
2023-08-09,40.57,155.83,19.95,35.85,10.8,0.63,14.66,0,33.77,66.69,2.08,231.03,0,0,133.79,0.02,137.22
2023-08-10,39.74,145.67,33.85,38.22,10.9,0.65,12.71,1.13,32.18,69.6,2.1,262.98,0,0,125.4,0.02,130.45
2023-08-11,48.76,153.82,30.46,36.36,10.76,0.74,11.01,1.92,32.91,72.22,2.01,243.78,0,0,150.3,0.03,135.88
2023-08-12,51.41,171.44,25.74,36.7,11.34,0.9,20.44,1.57,33.62,72.78,2.12,254.08,0,0,119.55,0.01,147.63
2023-08-13,38.03,131.5,23.79,33.53,8.31,0.58,50.48,0.98,33.08,69.41,2.05,248.95,0,0,129.13,0.02,121.00
2023-08-14,42.5,122.58,11.85,29.66,35.32,0.29,32.11,0.13,29.78,78.02,0.93,238.85,0,0,9.69,-0.01,115.05
2023-08-15,45.99,141.21,15.57,22.16,10.65,0.91,9.98,0.68,32.53,74.35,2.23,255.85,0,0,141.81,0,127.47
2023-08-16,36.11,103.06,28.74,27.67,11.27,0.79,10.33,0.21,33.65,69.62,2.29,262.99,0,0,151.59,0,102.04
2023-08-17,40.63,94.7,35.36,25.03,9.17,1.01,10.53,0.21,31.71,72.62,2.01,277.77,0.04,0.03,74.27,0,94.70
2023-08-18,39.87,94.75,38.09,24.93,10.08,1.33,10.42,0.68,29.09,80.52,1.79,277.88,0.01,0.01,71.38,0,94.75
2023-08-19,37.53,89.7,32.71,26.3,10.91,0.91,10.09,1.14,29.39,76.2,2.53,259.22,0,0,99.12,0,89.70
2023-08-20,36.27,86.81,24.41,23.91,9.5,0.82,9.84,0.32,31.85,73.18,2.36,257.82,0,0,139.49,0,86.81
2023-08-21,34.7,83.37,24.14,25.45,17.96,0.9,10.47,1.25,31.99,74.92,2.46,244.82,0,0,137.75,0.01,83.37
2023-08-22,37.44,89.45,31.21,25.6,16.04,1.2,10.77,2.73,30.93,78.16,2.04,248.66,0,0,89.45,0,89.45
2023-08-23,43.6,107.93,26.18,27.56,13.82,1.42,10.35,2.48,31.63,76.22,2.63,261.94,0,0,119.34,0,105.29
2023-08-24,36.95,108.9,28.04,28.27,17.42,1.17,10.89,1.35,30.8,77.3,2.18,259.25,0.02,0.02,98.26,0,105.93
2023-08-25,38.46,103.39,34.47,26.43,17.59,1.42,10.58,1.61,30.34,77.62,2.56,256.36,0.06,0.05,116.73,0,102.26
2023-08-26,29.77,73.58,46.09,21.32,9.05,0.9,10.79,1.02,26.5,87.46,1.73,286.82,0.12,0.12,32.39,0,73.58
2023-08-27,37.24,99.87,27.73,15.69,9.37,0.93,10.81,1.05,30.82,79.83,1.97,271.29,0,0,88.52,0,99.87
2023-08-28,35.86,107.35,20.64,14.08,6.59,0.76,11.17,0.86,32.12,74.44,2.04,236.06,0,0,145.1,0,104.90
2023-08-29,49.45,193.76,21.04,16.23,13.64,0.77,10.84,0.88,32.31,68.94,1.75,225.35,0,0,153.84,0,162.51
2023-08-30,61.09,238.06,20.5,17.82,8.69,0.86,11.55,0.98,33.28,67.34,1.73,233.7,0,0,156.3,0,192.04
2023-08-31,58.91,208.02,13.9,14.1,10.42,0.8,15.1,0.91,32.96,73.48,1.75,203.39,0,0,151.68,0,172.01
2023-09-01,61.78,170.33,16.81,18.77,11.63,0.66,11.87,0.76,32.27,77.04,2.1,244.36,0,0,133.28,0,146.89
2023-09-02,52.49,83.62,23.09,19.32,13.44,0.47,10.58,0.53,31.4,77.61,2.18,245.98,0.27,0.27,103.93,0,87.48
2023-09-03,38.62,72.62,33.9,21.19,51.66,0.71,11.71,0.82,31.54,78.99,2.06,231.54,0.08,0.08,129.09,0,72.62
2023-09-04,39.42,74,29.62,19.84,43.07,0.51,13.2,0.59,30.71,79.51,1.8,206.51,0,0,84.18,0,74.00
2023-09-05,36.15,68.48,31.57,18.24,51.75,0,12.64,0,31.16,77.89,1.64,211.68,0,0,134.84,0,68.48
2023-09-06,47.81,88.34,35.33,19.85,40.9,0,13.32,0,29.93,81.37,1.53,235.99,0.04,0.04,69.92,0,88.34
2023-09-07,35.63,67.44,34.06,18.73,38.94,0,30.27,0,28.01,85.69,2.1,267.89,0.32,0.3,41.7,0,67.44
2023-09-08,46.51,114.4,23.12,20.77,52.56,0,68.9,0,30.95,78.98,2.94,235.65,0.01,0.01,117.9,0,109.60
2023-09-09,32.22,98.8,22.05,18.4,23.03,0.53,30.88,0.76,29.98,83.05,1.92,240.09,0.1,0.09,64.67,0,98.80
2023-09-10,31.14,82.08,35.67,26.31,4.73,0.78,18.13,2.34,29.37,82.36,1.98,260.17,0.05,0.05,85.08,0,82.08
2023-09-11,35.3,86.25,52.34,29.45,5.27,1.26,15.13,3.07,29.11,83.78,1.58,256.4,0.14,0.14,80.48,0,86.25
2023-09-12,33.41,95.36,44.22,29.67,6.03,1.17,25.47,3.44,29.64,81.26,1.74,253.43,0,0,63,0,95.36
2023-09-13,40.61,107.77,60.2,31.25,6.85,0.97,37.61,3.6,28.19,80.28,1.72,282.69,0,0,33.86,0,105.18
2023-09-14,29.56,87.8,36.07,29.35,6.52,0.6,10.99,1.94,28.92,75.28,2.71,268.87,0,0,84.84,0,87.80
2023-09-15,34.02,111.23,23.46,32.02,8.85,0.59,11.93,1.11,31.07,76.28,2.96,235.18,0,0,120.72,0,107.49
2023-09-16,33.73,87.78,32.31,33.42,12.3,1.06,14.23,1.44,31.13,76.9,2.23,252.1,0,0,124.96,0,87.78
2023-09-17,35.86,79.16,47.12,34.73,13.67,0.51,10.45,1.55,31.74,76.4,1.8,246.14,0,0,100.69,0,79.16
2023-09-18,32.41,77.27,45.57,32.71,11.57,0.46,17.12,0.66,30.47,78.94,1.82,216.81,0.31,0.25,109.4,0,77.27
2023-09-19,45.15,130.78,46.22,38.82,9.53,1.03,23.63,3.35,30.25,80.27,1.17,246.64,0,0,52.59,0,120.52
2023-09-20,34.23,86.93,74.9,51.74,10.83,1.15,12.99,0.27,27.1,86.57,1.59,232.87,0.53,0.4,32.23,0,86.93
2023-09-21,33.1,101.18,5.79,23.53,17.45,0.98,9.81,1.43,29.88,79.12,2.48,273.86,0,0,62.34,0,100.79
2023-09-22,36.79,96.42,5.9,24.17,16.44,0.58,12.03,0.94,29.1,82.85,2.39,260.03,0,0,107.51,0,96.42
2023-09-23,46.51,114.4,17.13,36.64,11.29,0.62,22.76,1.85,28.27,70.84,1.65,217.34,0.03,0,112.6,-0.06,109.60
2023-09-24,46.51,114.4,17.13,36.64,11.29,0.62,22.76,1.85,28.27,70.84,1.65,217.34,0.03,0,112.6,-0.06,109.60
2023-09-25,46.51,114.4,17.13,36.64,11.29,0.62,22.76,1.85,28.27,70.84,1.65,217.34,0.03,0,112.6,-0.06,109.60
2023-09-26,37.56,119.47,31.81,41.75,7.73,1.2,10.15,2,29.99,83.21,1.14,258.36,0,0,9,0,112.98
2023-09-27,33.3,77.64,19.73,34.71,3.76,0.73,10.61,1.09,31.33,81.97,1.74,235.86,0.01,0.01,113.86,-0.06,77.64
2023-09-28,41.44,123.99,32.97,36.98,4.61,0.62,11.03,1.76,31.44,79.56,1.69,235.35,0,0,136.2,-0.06,115.99
2023-09-29,28.8,109.32,32.17,40.34,4.6,0.64,36.62,1.85,30.19,78.67,1.84,242.63,0,0,108.47,-0.06,106.21
2023-09-30,36.84,113.85,33.08,44.65,5.09,0.66,42.89,2.35,30.84,76.86,2.18,263.71,0,0,103.14,-0.06,109.23
2023-10-01,40.89,114.7,31.69,44.31,4.7,0.31,22.76,1.64,30.46,80.79,2.46,254.94,0.11,0.11,81.81,-0.06,109.80
2023-10-02,34.49,109.69,27.92,46.4,4.77,0.16,10.11,1.46,30.23,79.7,2.36,257,0,0,57.06,-0.06,106.46
2023-10-03,49.71,143.53,27.63,48.39,4.49,0.69,10.51,2.09,31.43,76.6,2.34,259.4,0,0,116.45,-0.06,129.02
2023-10-04,54.93,140.76,24.71,45.21,5.27,0.56,11.53,2.48,32.29,76.25,1.88,240.94,0,0,136.66,-0.06,127.17
2023-10-05,50.28,178.59,30.89,61,4.99,0.52,12.72,4.12,32.17,64.23,1.58,232.07,0,0,143.07,-0.06,152.39
2023-10-06,67,233.28,29.27,56.54,4.75,0.55,23.51,5.81,31.13,70.36,1.7,241.48,0,0,135.13,-0.06,188.85
2023-10-07,74,194.22,15.62,46.73,6.51,0.61,14.71,2.17,31.5,74.9,1.81,232.91,0,0,134.55,-0.06,162.81
2023-10-08,66.89,161.01,19.46,48.08,3.76,0.64,10.11,1.6,31.4,80.14,2.23,257.25,0,0,111.51,-0.06,140.67
2023-10-09,58.21,147.29,25.78,45.04,6.03,0.64,31.61,1.64,31.46,78.52,2.08,251.89,0,0,122.55,-0.06,131.53
2023-10-10,73.35,148.17,13.98,35.64,7.61,0.64,12.75,1.46,31.99,79.36,1.84,200.2,0,0,131.99,-0.06,144.50
2023-10-11,90.92,206.57,26.51,46.4,7.03,0.61,22.25,2.02,31.71,74.82,1.67,226.6,0,0,127.09,-0.06,203.07
2023-10-12,79.52,202.01,27.2,42.22,8.32,0.57,20.39,2.05,31.9,68.96,1.62,215.23,0,0,130.59,-0.06,168.01
2023-10-13,74.31,200.67,35.23,42.66,8.62,0.56,19.53,2.04,32.07,66.98,1.49,198.01,0,0,132.42,-0.06,167.11
2023-10-14,66.63,210.97,24.07,45.51,8.92,0.53,16.44,2.69,30.9,69.84,1.61,205.35,0,0,128.66,-0.06,173.98
2023-10-15,63.95,176.52,43.95,43.88,12.72,0.72,11.58,2.45,30.79,71.02,1.34,211.91,0,0,126.21,-0.06,151.01
2023-10-16,69.01,214.58,46.63,44.99,12.64,0.85,16.73,2.42,32.13,64.1,1.27,208.13,0,0,121.19,-0.06,176.39
2023-10-17,84.03,230.61,34.07,41.29,6.32,0.85,18.42,2.48,31.69,64.68,1.45,208.44,0,0,122.03,-0.06,187.07
2023-10-18,80.64,186.72,9.61,26.74,2.68,1.07,20.73,1.26,33.61,64.09,1.96,138.56,0,0,157.53,-0.06,168.80
2023-10-19,90.72,254.98,27.64,40.6,1.23,1.13,15.84,2.6,31.61,70.98,1.96,181.02,0,0,113.44,-0.06,204.98
2023-10-20,49.19,133.63,8.82,24.94,1.22,0.88,24.65,0.86,32.92,64.36,3.29,142.15,0,0,140.08,-0.06,122.42
2023-10-21,50.25,129.47,8.64,29.95,2.55,0.77,16.94,0.86,30.86,66.64,2.82,180.36,0,0,108.62,-0.06,119.65
2023-10-22,54.41,128.75,9.29,39.73,3.72,0.8,16.17,0.84,30.92,60.66,2.71,249.44,0,0,102.25,-0.06,119.17
2023-10-23,40.42,118.09,17.91,45.84,4.64,1.07,17.47,2,30.99,57.34,2.45,277.74,0,0,85.75,-0.06,112.06
2023-10-24,54.5,125.11,23.03,34.04,6.24,0.95,13.84,1.83,31.21,64.77,1.45,187.48,0,0,118.49,-0.06,116.74
2023-10-25,65.08,148.05,22.21,36.33,5.81,1.04,13.13,1.07,29.98,73.63,1.24,201.49,0,0,83.16,-0.06,132.03
2023-10-26,60.78,132.87,17.09,28.04,5.38,0.98,14.96,0.77,29.85,76.26,1.39,180.95,0,0,90.98,-0.06,121.91
2023-10-27,62.7,134.88,19.13,30.38,5.91,0.94,15,0.89,29.93,72.65,1.68,181.78,0,0,91.4,-0.06,123.25
2023-10-28,93.27,170.9,12.31,27.34,7.14,0.89,16.76,0.5,29.42,72.94,1.72,172.73,0,0,97.28,-0.06,210.90
2023-10-29,76.65,140.94,8.66,21.5,6.08,0.79,23.47,0.29,29.41,68.61,1.99,180.77,0,0,103.81,-0.06,155.50
2023-10-30,54.78,116.7,8.78,30.56,4.5,0.87,23.04,0.56,29.36,63.19,1.87,201.53,0,0,110.76,-0.06,111.13
2023-10-31,56.11,118,8.86,29.13,6.43,0.86,63.41,0.48,29,66.61,2.16,191.51,0,0,105.22,-0.06,112.00
2023-11-01,47.79,97.67,9.12,32.06,3.06,0.85,28.04,0.31,29.32,70.81,2.58,188.63,0.07,0.07,94.84,-0.06,97.67
2023-11-02,20.82,54.35,10.06,24.56,2.27,0.74,12.8,0.36,29.42,76.74,2.41,158.89,0,0,115.68,-0.06,54.35
2023-11-03,20.28,22.9,10.5,16.56,3.39,0.49,15.05,0.36,29.01,78.46,2.2,159.49,0.12,0.11,122.69,-0.06,33.80
2023-11-04,8.97,30.47,17.76,17.08,4.33,0.5,22.68,0.56,26.93,82.26,1.4,180.02,0.23,0.2,92.68,-0.06,30.47
2023-11-05,17.41,65.07,40.37,21.27,5.18,0.6,23.8,1.3,28.77,77.88,1.48,176.42,0,0,120.2,-0.06,65.07
2023-11-06,22.28,46.64,9.32,16.79,5.25,0.5,34.52,0.45,28.78,79.12,2.3,160.91,0,0,70.98,-0.06,46.64
2023-11-07,54.77,94.43,9.29,21.36,5.02,0.64,19.86,0.56,29.28,76.59,2.07,166.09,0,0,81.44,-0.06,94.43
2023-11-08,71.72,155.19,13.11,26.21,9.49,0.69,26.86,0.71,29.9,71.89,1.73,179.88,0,0,101.95,-0.06,139.07
2023-11-09,70.8,161.68,11.81,36.9,5.91,0.79,45.63,0.68,30.5,58.74,1.97,135.02,0,0,141.43,-0.06,141.12
2023-11-10,93.81,259.17,33.67,50.94,4.29,0.86,26.12,1.32,28.5,65.66,1.24,187.26,0,0,112.92,-0.06,212.70
2023-11-11,105.16,280.81,32.01,49.37,2.81,0.92,22.74,2.42,28.85,66.06,1.22,178.57,0,0,110.72,-0.06,250.53
2023-11-12,125.79,327.4,26.5,49.86,4.66,0.96,21.05,1.84,28.25,69.27,1.38,196.85,0,0,101.97,-0.06,304.45
2023-11-13,133.38,231.35,9.5,26.85,5.26,0.86,20.25,0.35,28.68,70.28,2.17,163.22,0,0,83.61,-0.06,310.29
2023-11-14,88.26,167.49,9.15,26.69,5.68,0.72,26.29,0.43,28.76,65.11,2.74,166.25,0,0,115.17,-0.06,194.20
2023-11-15,75.07,159.23,8.3,29.01,8.33,0.7,36.06,0.38,30.55,56.08,3.18,132.44,0,0,205.64,-0.06,150.23
2023-11-16,49.27,104.09,8.9,26.79,7.86,0.61,31.91,0.3,29.47,64.23,2.78,184.97,0,0,117.41,-0.06,102.73
2023-11-17,47.85,90.1,8.69,14.84,10.02,0.61,48.99,0.28,29.1,68.9,1.97,143.48,0,0,122.26,-0.06,90.10
2023-11-18,32.43,71.47,11.04,19.61,7.37,0.62,28.09,0.32,28.58,72.47,1.93,167.74,0,0,114.12,-0.06,71.47
2023-11-19,30.57,67.05,9.46,20.04,9.06,0.59,22.4,0.15,28.06,74.71,2.56,159.75,0,0,105.09,-0.06,67.05
2023-11-20,29.57,74.36,9.44,25.66,9.69,0.55,15.11,0.2,26.41,70.67,2.94,147.59,0,0,50.65,-0.06,74.36
2023-11-21,30.02,63.99,12.5,33.29,10.47,0.75,8.18,0.35,24.52,78.72,2.08,184.37,0.02,0.02,53.81,-0.06,63.99
2023-11-22,46.42,90.32,10.16,23.29,5.52,0.74,21.66,0.21,27.33,76.73,1.93,157.75,0,0,82.07,-0.06,90.32
2023-11-23,82.93,136.91,8.09,18.99,6.74,0.79,26.61,0.35,27.51,77.17,2.16,138.13,0,0,77.61,-0.06,176.43
2023-11-24,82.5,145.63,7.55,18.57,5.37,0.78,33.37,0.19,27.82,70.86,2.04,107.7,0,0,62.97,-0.06,175.00
2023-11-25,100.01,168.93,9.15,27.72,8.3,0.93,26.12,0.25,29.24,68.25,2.86,119.5,0,0,169.02,-0.06,233.37
2023-11-26,91.03,157.92,8.59,24.42,8.85,0.85,32.86,0.16,28.44,66.97,2.66,102.17,0,0,140.79,-0.06,203.43
2023-11-27,46.51,162,8.6,27.66,6.75,0.81,21.47,0.22,25.53,74,2,137.33,0,0,118,-0.06,141.33
2023-11-28,46.51,114.4,8.97,27.54,9.11,0.74,20.59,0.05,28.27,70.84,1.65,217.34,0,0,112.6,-0.06,109.60
2023-11-29,59.62,129.49,9.1,27.59,6.71,0.79,28.62,0.2,26.49,78.15,2.16,96.18,0,0,15.95,-0.06,119.66
2023-11-30,62.18,137.11,9.71,26.83,8.16,0.84,16.1,0.43,28.7,69.14,2.35,113.52,0,0,156.37,-0.06,124.74
2023-12-01,73.36,159.79,8.07,32.27,5.02,0.97,22.43,0.3,28.23,70.09,2.89,129.63,0,0,140.97,-0.06,144.53
2023-12-02,48.71,109.73,6.91,29.65,10.23,0.77,20.97,0.13,27.06,70.95,3.56,132.59,0,0,91.06,-0.06,106.49
2023-12-03,52.54,117.11,8.06,25.09,9.23,0.77,19.73,0.32,27.62,66.64,4.11,125.61,0,0,69.9,-0.06,111.41
2023-12-04,48.69,82.78,8.5,35.79,9.76,0.86,16.39,0.65,21.64,87.33,3.02,139.03,0.48,0.31,22.85,-0.06,82.78
2023-12-05,36.02,56.48,9.74,23.53,10.52,0.7,20.11,0.3,23.63,91.25,3.27,117.15,1.47,0.42,22.69,-0.06,60.03
2023-12-06,16.23,33.46,9.12,30.66,10.38,0.6,15.19,0.46,22.92,91.64,2.95,135.55,0.46,0.42,64.67,-0.06,38.33
2023-12-07,51.93,87.39,11.99,33.4,10.33,0.89,11.63,1.15,24.43,88.92,1.99,151.51,0,0,85.95,-0.06,87.39
2023-12-08,39.35,86.45,14.05,32.78,8.68,0.82,11.62,1.25,27.27,81.34,1.73,150.29,0,0,139.47,-0.06,86.45
2023-12-09,31.95,65.22,11.93,29.57,10.69,0.69,14.19,0.85,25.51,82.28,2.22,151.41,0,0,100.68,-0.06,65.22
2023-12-10,37.89,73.11,16.24,37.12,12.4,0.82,16.57,0.8,26.33,70.85,1.77,162.17,0,0,112.96,-0.06,73.11
2023-12-11,54.13,115.49,13.38,34,11.74,0.68,18.73,1.1,25.32,72.65,1.62,157.36,0,0,95.81,-0.06,110.33
2023-12-12,55.83,106.51,9.7,33.3,11.82,0.62,23.56,0.75,24.71,69.22,1.75,129.15,0,0,100.08,-0.06,104.34
2023-12-13,68.09,126.29,10.94,39.74,12.61,0.73,24.51,1.05,24.12,69.99,1.75,141.59,0,0,96.77,-0.06,126.97
2023-12-14,80.83,141.98,9.87,39.25,14.44,0.7,42.31,1.05,24.14,65.74,1.8,148.96,0,0,100.06,-0.06,169.43
2023-12-15,68.66,126.12,8.78,39.58,11.62,0.72,34.81,0.97,24.01,68.61,2.05,147.08,0,0,95.97,-0.06,128.87
2023-12-16,77.48,143.47,8.41,36.95,12.87,0.78,25.24,0.76,24.22,68.55,1.95,141.72,0,0,95.03,-0.06,158.27
2023-12-17,73.72,136.88,8.48,36.45,11.58,0.79,22.43,0.56,24.27,68.17,1.83,123.41,0,0,90.42,-0.06,145.73
2023-12-18,81.08,153.03,9.69,41.38,12.2,0.9,24.96,0.96,23.64,66.51,1.79,139.15,0,0,89.7,-0.06,170.27
2023-12-19,86.11,167.57,8.97,46.7,11.65,0.98,21.88,1.25,23.5,64.34,1.85,176.97,0,0,92.33,-0.06,187.03
2023-12-20,98.14,181.91,9.93,46.92,12.74,1.08,22.74,1.16,22.61,64.04,1.91,162.09,0,0,94.37,-0.06,227.13
2023-12-21,117.55,297.53,48.12,54.39,13.36,1.48,20.75,3.32,21.31,70.14,1.13,206.74,0,0,96.77,-0.06,291.83
2023-12-22,116.7,263.11,57.13,55.91,11.43,1.48,17.09,4.14,21.55,74,1.08,209.6,0,0,93.49,-0.06,289.00
2023-12-23,112.05,253.12,47.94,56.37,10.46,1.3,17.79,3.97,22.43,75.54,1.35,171.57,0,0,88.62,-0.06,273.50
2023-12-24,98.07,181.53,18.33,50.18,11.49,1.16,14.44,1.45,22.94,78.17,1.51,172.75,0,0,92.11,-0.06,226.90
2023-12-25,112.7,240.49,31.69,48.01,10.76,1.23,18.39,1.7,23.04,78.7,1.45,177.44,0,0,87.92,-0.06,275.67
2023-12-26,83.95,163.78,16.5,46.83,9.96,1.08,19.86,1.38,24.11,78.71,1.62,179.24,0,0,92.73,-0.06,179.83
2023-12-27,68.77,124.62,12.95,44.36,9.78,1,24.68,1.07,24.01,78.26,1.69,167.63,0,0,95.25,-0.06,129.23
2023-12-28,85.98,179.21,29.82,46.13,10.51,1.11,31.94,1.7,23.51,79.76,1.55,178.25,0,0,92.98,-0.06,186.60
2023-12-29,82.03,140.82,10.79,43.04,8.94,0.93,17.23,0.97,23.58,79.99,1.58,160.39,0,0,87.88,-0.06,173.43
2023-12-30,108.43,206.53,26.26,41.62,10.33,1.09,18.51,1.21,24.01,77.62,1.46,169.06,0,0,91.8,-0.06,261.43
2023-12-31,102.7,168.91,9.71,37.2,11.42,0.95,25.77,0.6,24.12,74.89,1.93,133.01,0,0,86.51,-0.06,242.33
2024-01-01,104.29,167.81,10.24,41.9,11.18,1.1,18.75,0.84,28.97,76.99,1.55,176.82,0,0,93.42,0,247.63
2024-01-02,135.08,244.83,22.31,48.3,12.16,1.24,17.78,1.51,29.08,76.69,1.53,184.57,0,0,85.24,-0.06,311.60
2024-01-03,133.14,209.46,10.12,45.55,9.35,1.17,19.83,1.04,28.96,78.06,1.76,185.86,0,0,74.82,-0.06,310.11
2024-01-04,98.81,170.76,10.96,44.68,10.88,1.05,19.54,0.96,28.95,76.52,1.8,169.3,0,0,88.18,-0.06,229.37
2024-01-05,66.74,114.46,9.72,40.75,9.66,0.81,20.6,0.67,28.97,72.26,2.17,155.67,0,0,104.4,-0.06,122.47
2024-01-06,73.74,123.27,9.7,39.48,8.43,0.86,17.56,0.54,29.31,74.93,2.2,149.28,0,0,103.34,-0.06,145.80
2024-01-07,80.62,131.23,9.57,39.1,8.83,0.84,63.97,0.49,29.17,78.88,2.22,148.01,0,0,98.62,-0.06,168.73
2024-01-08,104.53,170.85,8.54,34.95,11.37,0.88,38.52,0.51,29.19,75.36,2.39,131.36,0,0,105.93,-0.06,248.43
2024-01-09,131.78,203.58,10.66,28,11.1,0.9,30.22,1.13,28.73,76.72,2.11,112.74,0,0,122.43,-0.06,309.06
2024-01-10,132.62,225.16,21.61,32.75,10.43,0.98,17.55,0.9,28.74,77.04,1.24,183.66,0,0,91.22,-0.06,309.71
2024-01-11,133.51,277.43,46.11,38.06,13.19,1.1,15.5,2.56,28.69,73.32,0.71,178.78,0,0,79.89,-0.06,310.39
2024-01-12,108.51,204.13,20.54,31.17,10.8,0.85,21.68,1.18,28.8,78.03,1.06,156.68,0,0,93.36,-0.06,261.70
2024-01-13,118.25,214.32,24.39,30.17,11.35,1.03,16.04,0.94,28.78,84.13,0.97,181.58,0,0,93.11,-0.06,294.17
2024-01-14,158.14,249.94,22.82,34.87,10.53,1.25,14.65,0.75,29,85.49,0.98,212.25,0,0,79.65,-0.06,329.34
2024-01-15,109.02,188.54,19.5,36,11.15,0.9,11.99,0.78,28.9,83.26,1.62,245.22,0.01,0.5,99.05,-0.06,263.40
2024-01-16,72.21,130.08,20.06,38,8.52,0.84,10.14,0.53,28.8,82.35,1.65,243.86,0,0,92.07,-0.06,140.70
2024-01-17,54.78,103.78,20.59,36.29,9.75,0.79,10.42,0.5,28.75,80.21,1.6,222.59,0,0,98.04,-0.06,102.52
2024-01-18,52.48,118.32,31.45,36.24,9.89,1.01,10.62,1.14,28.79,73.82,1.62,212.57,0,0,142.91,-0.06,112.21
2024-01-19,47.04,139.9,46.31,29.65,10.76,0.88,13.36,1.29,28.57,78.3,1.14,173.05,0,0,96.1,-0.06,126.60
2024-01-20,58.99,138.24,37.21,27.61,9.61,0.97,15.45,0.95,28.59,80.89,1.2,165.61,0,0,84.81,-0.06,125.49
2024-01-21,63.91,154.9,53.3,36.18,9.36,1.09,9.6,1.52,29.83,81.39,1.6,231.52,0,0,96.97,-0.06,136.60
2024-01-22,78.79,151.29,28.93,27.98,9.58,1.07,18.27,0.89,28.51,84.78,1.96,168.29,0,0,83.97,-0.06,162.63
2024-01-23,91.94,157.52,10.26,28.51,9.57,1.1,15.99,0.47,28.36,82.13,1.88,125.75,0,0,81.2,-0.06,206.47
2024-01-24,58.85,152.39,41.12,36.37,7.94,0.95,9.18,1.08,28.43,83.39,1.97,223.85,0,0,85.84,-0.06,134.93
